captured_week_end,market,market_name,rank,rank_change,artist_name,artist_spotify_id,image_url
2026-02-05,vn,Vietnam,191,Re-Entry,Đông Nhi,6JTiPLdbZD2e0tDsN15U1s,https://i.scdn.co/image/ab67616100005174d5526bbf28e2feb5de3cdbe3
2026-02-05,vn,Vietnam,192,15,MONSTAR,2CLdtsyD2NsTOBBOVr7fi8,https://i.scdn.co/image/ab67616100005174670d1bbea09cde81f7a7893c
2026-02-05,vn,Vietnam,193,–,Anh Trai Vượt Ngàn Chông Gai 2024,0zLjui5vHN30xlzCI5XpXG,
2026-02-05,vn,Vietnam,194,Re-Entry,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,https://i.scdn.co/image/ab6761610000517478e45cfa4697ce3c437cb455
2026-02-05,vn,Vietnam,195,New,Lamoon,3uGwd8KnRfHBUvMMO4zeNM,
2026-02-05,vn,Vietnam,196,4,Han Sara,7sI2avJ3MyFstC9oKNM7py,https://i.scdn.co/image/ab67616100005174609d118b7072b7ceb9cdd985
2026-02-05,vn,Vietnam,197,Re-Entry,Winno,23UOCFmQtFKvx2mFufMoJB,https://i.scdn.co/image/ab67616100005174759b767568d4893e31fb157c
2026-02-05,vn,Vietnam,198,11,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,https://i.scdn.co/image/ab67616100005174623538b7014238c54ceee056
2026-02-05,vn,Vietnam,199,15,Pham Dinh Thai Ngan,6Ca5ccx9CM1kd0LBz1T83U,https://i.scdn.co/image/ab67616100005174bafeeab2a7ab5fcb6047def0
2026-02-05,vn,Vietnam,200,11,NewJeans,6HvZYsbFfjnjFrWF950C9d,https://i.scdn.co/image/ab67616100005174841bdcf28a956f3a384ffcf4
2026-02-05,my,Malaysia,1,–,Taylor Swift,06HL4z0CvFAxyc27GXpf02,https://i.scdn.co/image/ab67616100005174e2e8e7ff002a4afda1c7147e
2026-02-05,my,Malaysia,2,–,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,https://i.scdn.co/image/ab67616100005174c7688aad1bf03986934d7e26
2026-02-05,my,Malaysia,3,1,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,https://i.scdn.co/image/ab67616100005174af20f7db5288bce9beede034
2026-02-05,my,Malaysia,4,1,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,https://i.scdn.co/image/ab6761610000517468412f2d0177a9ebc265ff58
2026-02-05,my,Malaysia,5,–,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,https://i.scdn.co/image/ab67616100005174c1719ac9e6a75c1c25835018
2026-02-05,my,Malaysia,6,1,Nadhif Basalamah,6UgERnTHmjk3qXM9x5vzyO,https://i.scdn.co/image/ab6761610000517461c119ec8c5fb2f77f1f7f43
2026-02-05,my,Malaysia,7,1,BTS,3Nrfpe0tUJi4K4DXYWgMUX,https://i.scdn.co/image/ab67616100005174f80ec63ea7a0ef0fba60957d
2026-02-05,my,Malaysia,8,1,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,https://i.scdn.co/image/ab676161000051744a21b4760d2ecb7b0dcdc8da
2026-02-05,my,Malaysia,9,1,Tenxi,6vP4azTCk053nGL0xAYnVH,https://i.scdn.co/image/ab6761610000517429c41392ae281462cbc7f140
2026-02-05,my,Malaysia,10,1,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,https://i.scdn.co/image/ab67616100005174e4d94f7cbebb17504c25d419
2026-02-05,my,Malaysia,11,1,Jay Chou,2elBjNSdBE2Y3f0j1mjrql,https://i.scdn.co/image/ab6761610000517487fbbe9ed03fbb500595e720
2026-02-05,my,Malaysia,12,2,Dato' Sri Siti Nurhaliza,5d0bxRte3J74ZXyEGRL8uU,https://i.scdn.co/image/ab67616100005174120ff7351940b1a526f6faa1
2026-02-05,my,Malaysia,13,2,SZA,7tYKF4w9nC0nq9CsPZTHyP,https://i.scdn.co/image/ab67616100005174fd0a9fb6c252a3ba44079acf
2026-02-05,my,Malaysia,14,–,Jemsii,5PTw7KmM8c9QfBjU5caHWs,https://i.scdn.co/image/ab6761610000517483f0ccfd0b973d94cb83c16f
2026-02-05,my,Malaysia,15,2,ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,https://i.scdn.co/image/ab67616100005174f28334d02274b673b8201299
2026-02-05,my,Malaysia,16,–,JENNIE,250b0Wlc5Vk0CoUsaCY84M,https://i.scdn.co/image/ab676161000051743feb82fe1bb947a2aa65f6b8
2026-02-05,my,Malaysia,17,6,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,https://i.scdn.co/image/ab6761610000517478e45cfa4697ce3c437cb455
2026-02-05,my,Malaysia,18,–,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,https://i.scdn.co/image/ab67616100005174b99cacf8acd5378206767261
2026-02-05,my,Malaysia,19,67,Don Toliver,4Gso3d4CscCijv0lmajZWs,https://i.scdn.co/image/ab67616100005174c52b798deb89eb8414a51b7b
2026-02-05,my,Malaysia,20,–,Maroon 5,04gDigrS5kc9YWfZHwBETP,https://i.scdn.co/image/ab67616100005174f8349dfb619a7f842242de77
2026-02-05,my,Malaysia,21,1,Drake,3TVXtAsR1Inumwj472S9r4,https://i.scdn.co/image/ab676161000051744293385d324db8558179afd9
2026-02-05,my,Malaysia,22,1,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,https://i.scdn.co/image/ab676161000051741ba8fc5f5c73e7e9313cc6eb
2026-02-05,my,Malaysia,23,1,Hyper Act,0zo8fkOQyrawuBfIhy99jb,https://i.scdn.co/image/ab67616100005174c732cb80f5386ceae6aa263d
2026-02-05,my,Malaysia,24,5,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,https://i.scdn.co/image/ab676161000051742e08fd554de35c3ef1db7fd9
2026-02-05,my,Malaysia,25,–,One Direction,4AK6F7OLvEQ5QYCBNiQWHq,https://i.scdn.co/image/45741ba38b51130bb96e00c0e24d17ba311a9293
2026-02-05,my,Malaysia,26,4,Hafiz Suip,08nApps9ThD6cZD2jXC4vW,https://i.scdn.co/image/ab67616100005174312c4f7f7ee63b5104110cd3
2026-02-05,my,Malaysia,27,14,Olivia Dean,00x1fYSGhdqScXBRpSj3DW,https://i.scdn.co/image/ab676161000051745c7577ad44daeb7ce4b941a1
2026-02-05,my,Malaysia,28,11,LNGSHOT,2F4oTJOWkcD1JaTeKEa9h6,https://i.scdn.co/image/ab67616100005174866f74c2edeb8dad4ffd7b7d
2026-02-05,my,Malaysia,29,3,Joji,3MZsBdqDrRTJihTHQrO6Dq,https://i.scdn.co/image/ab67616100005174b6d7836808e8b99fc8c7aadc
2026-02-05,my,Malaysia,30,3,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,https://i.scdn.co/image/ab676161000051746721f541fb123145d4cb3ace
2026-02-05,my,Malaysia,31,2,Mahalini,3wOsYKZM0zcKNasi3I7fP4,https://i.scdn.co/image/ab6761610000517426a4b25e52cf825e21f3d182
2026-02-05,my,Malaysia,32,22,Wali,5pnSNZZRyYViu2n58Zlw1J,https://i.scdn.co/image/ab67616100005174f53732d89bdcdc56f2cd3db4
2026-02-05,my,Malaysia,33,5,KATSEYE,3c0gDdb9lhnHGFtP4prQpn,https://i.scdn.co/image/ab6761610000517404ba72b2749f90d62152ebec
2026-02-05,my,Malaysia,34,–,ROSÉ,3eVa5w3URK5duf6eyVDbu9,https://i.scdn.co/image/ab67616100005174cfb4350222919670128ff2dc
2026-02-05,my,Malaysia,35,1,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,https://i.scdn.co/image/ab67616100005174aadc18cac8d48124357c38e6
2026-02-05,my,Malaysia,36,3,Naykilla,79omf4LgzaVAnXIRWPkJUq,https://i.scdn.co/image/ab676161000051741a08868838044f7110d743de
2026-02-05,my,Malaysia,37,1,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,https://i.scdn.co/image/ab67616100005174cb565a8e684e3be458d329ac
2026-02-05,my,Malaysia,38,6,TWICE,7n2Ycct7Beij7Dj7meI4X0,https://i.scdn.co/image/ab676161000051743d8820046fd455b38d644864
2026-02-05,my,Malaysia,39,8,Anirudh Ravichander,4zCH9qm4R2DADamUHMCa6O,https://i.scdn.co/image/ab676161000051740f0be2054fe9594026a6b843
2026-02-05,my,Malaysia,40,–,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,https://i.scdn.co/image/ab67616100005174b14eb4dcfd2f3858bed06e44
2026-02-05,my,Malaysia,41,5,Idgitaf,7pFWMC2E7h8eL3SZyHRsRq,https://i.scdn.co/image/ab67616100005174b748df720ee03ebcea072341
2026-02-05,my,Malaysia,42,5,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,https://i.scdn.co/image/ab67616100005174d55c95ad400aed87da52daec
2026-02-05,my,Malaysia,43,4,Judika,5fS7aONqrIhiw6YzgKVOsd,https://i.scdn.co/image/ab676161000051744a9ae23945e92356f3ac41fe
2026-02-05,my,Malaysia,44,4,Tate McRae,45dkTj5sMRSjrmBSBeiHym,https://i.scdn.co/image/ab67616100005174bed8016bd64422793ff3bc75
2026-02-05,my,Malaysia,45,7,The Marías,2sSGPbdZJkaSE2AbcGOACx,https://i.scdn.co/image/ab67616100005174af586afa2b397f1288683a76
2026-02-05,my,Malaysia,46,2,Afgan,4cgBCGxtlfap2g6jveB7du,https://i.scdn.co/image/ab676161000051748d58eb4a3cd3941609327ec4
2026-02-05,my,Malaysia,47,4,Insomniacks,3uSnvyMAFJTm7XkZJFo0xP,https://i.scdn.co/image/ab67616100005174b069a34f81857b259aa1318b
2026-02-05,my,Malaysia,48,6,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,https://i.scdn.co/image/ab67616100005174623538b7014238c54ceee056
2026-02-05,my,Malaysia,49,14,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,https://i.scdn.co/image/ab67616100005174e49a051508f6c1eeaecff664
2026-02-05,my,Malaysia,50,5,Ella,2ZQY8HKMtEjGdxgcuW2574,https://i.scdn.co/image/ab67616100005174a1d2569dcf178e5c4b19ab02
2026-02-05,my,Malaysia,51,4,KPop Demon Hunters Cast,7mW7Tv7NvywKKXqafZo0Lc,https://i.scdn.co/image/ab67616d00001e026c1334650ced0e28f0b2e13f
2026-02-05,my,Malaysia,52,3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,https://i.scdn.co/image/ab676161000051748a0644455ebfa7d3976f5101
2026-02-05,my,Malaysia,53,117,Mayday,16s0YTFcyjP4kgFwt7ktrY,https://i.scdn.co/image/ab676161000051740c2b8e4e8172563052a19e50
2026-02-05,my,Malaysia,54,4,SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,https://i.scdn.co/image/ab676161000051748da3a229445fd3cd896cdd5c
2026-02-05,my,Malaysia,55,4,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,https://i.scdn.co/image/ab67616100005174b19af0ea736c6228d6eb539c
2026-02-05,my,Malaysia,56,10,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,https://i.scdn.co/image/ab6761610000517439ba6dcd4355c03de0b50918
2026-02-05,my,Malaysia,57,2,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT,https://i.scdn.co/image/ab67616100005174a4e2d7045cbcca592ba6c7dd
2026-02-05,my,Malaysia,58,5,James Arthur,4IWBUUAFIplrNtaOHcJPRM,https://i.scdn.co/image/ab676161000051745a55e66595e80fb12dc5f5fa
2026-02-05,my,Malaysia,59,1,BABYMONSTER,1SIocsqdEefUTE6XKGUiVS,https://i.scdn.co/image/ab6761610000517443a4c69b563a55f307bde271
2026-02-05,my,Malaysia,60,5,Hindia,51kyrUsAVqUBcoDEMFkX12,https://i.scdn.co/image/ab67616100005174b786cb6de7505caff17fe11f
2026-02-05,my,Malaysia,61,6,ILLIT,36cgvBn0aadzOijnjjwqMN,https://i.scdn.co/image/ab676161000051747fabcc2491d95050faa5b710
2026-02-05,my,Malaysia,62,6,Stray Kids,2dIgFjalVxs4ThymZ67YCE,https://i.scdn.co/image/ab6761610000517491be1e574fd2e0992f94decb
2026-02-05,my,Malaysia,63,6,sombr,4G9NDjRyZFDlJKMRL8hx3S,https://i.scdn.co/image/ab6761610000517478edaa6468cae153565c2c97
2026-02-05,my,Malaysia,64,3,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,https://i.scdn.co/image/ab67616100005174572a8eae56feae217f618078
2026-02-05,my,Malaysia,65,5,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,https://i.scdn.co/image/ab67616100005174d4037f03c5f92e7e6ea89b9e
2026-02-05,my,Malaysia,66,9,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,https://i.scdn.co/image/ab6761610000517471089d18c93e3a51e70ff0dc
2026-02-05,my,Malaysia,67,4,keshi,3pc0bOVB5whxmD50W79wwO,https://i.scdn.co/image/ab676161000051743a0f8f319aeef1aa4115f5e8
2026-02-05,my,Malaysia,68,1,Zynakal,3Cs5QQYz6pMhbEKaBNCtfi,https://i.scdn.co/image/ab67616100005174f5322fef6cb6f28ed40b672a
2026-02-05,my,Malaysia,69,5,SIENNA SPIRO,02gSuSAWEdWa5UOvqzjX6v,https://i.scdn.co/image/ab67616100005174fb0ab819bbd4502028cd1feb
2026-02-05,my,Malaysia,70,2,Nadin Amizah,20zafXaLhm5IcXnSU93rNn,https://i.scdn.co/image/ab676161000051744d660de1fb435119dfc4adbf
2026-02-05,my,Malaysia,71,5,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,https://i.scdn.co/image/ab6761610000517419c2790744c792d05570bb71
2026-02-05,my,Malaysia,72,9,Jin,5vV3bFXnN6D6N3Nj4xRvaV,https://i.scdn.co/image/ab6761610000517481e353e7475955f7e040af5e
2026-02-05,my,Malaysia,73,3,Sheila On 7,6q87vizIEdEN4NvlR6mjfT,https://i.scdn.co/image/ab676161000051742017fda314b1745c3e96e0d5
2026-02-05,my,Malaysia,74,8,Katy Perry,6jJ0s89eD6GaHleKKya26X,https://i.scdn.co/image/ab67616100005174cd50e745cf782f905769f482
2026-02-05,my,Malaysia,75,1,Noah,31aMmlq8isIAgojvmIwiS4,https://i.scdn.co/image/ab67616100005174ae2e045bcd6f904c9e3b365c
2026-02-05,my,Malaysia,76,3,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,https://i.scdn.co/image/ab676161000051747da39dea0a72f581535fb11f
2026-02-05,my,Malaysia,77,2,NewJeans,6HvZYsbFfjnjFrWF950C9d,https://i.scdn.co/image/ab67616100005174841bdcf28a956f3a384ffcf4
2026-02-05,my,Malaysia,78,1,Adele,4dpARuHxo51G3z768sgnrY,https://i.scdn.co/image/ab6761610000517468f6e5892075d7f22615bd17
2026-02-05,my,Malaysia,79,1,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,https://i.scdn.co/image/ab6761610000517458b4b9419486550f6fda0535
2026-02-05,my,Malaysia,80,–,NIKI,2kxP07DLgs4xlWz8YHlvfh,https://i.scdn.co/image/ab676161000051740654e511623cba4e0e9e2f0c
2026-02-05,my,Malaysia,81,19,EXO,3cjEqqelV9zb4BYE3qDQ4O,https://i.scdn.co/image/ab67616100005174447a60e587e104c24ed3c890
2026-02-05,my,Malaysia,82,90,DAY6,5TnQc2N1iKlFjYD7CPGvFc,https://i.scdn.co/image/ab676161000051746bf26f017d7397f06df7b254
2026-02-05,my,Malaysia,83,4,Iklim,6JC3uifC84pTUZssGSnBD5,https://i.scdn.co/image/ab67616d00001e02a714f85d59f4f328a918447d
2026-02-05,my,Malaysia,84,–,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,https://i.scdn.co/image/ab67616100005174527d95dabbe8b8b527e8136f
2026-02-05,my,Malaysia,85,37,Aziz Harun,1dmuM6bG5J8sDFyp26x9Nf,https://i.scdn.co/image/ab67616100005174426549d45eedea59bed985c9
2026-02-05,my,Malaysia,86,15,Sufian Suhaimi,6KEEEdAqmCL7PYOrjZCnEa,https://i.scdn.co/image/ab67616100005174f32842e00b164f01cc51e028
2026-02-05,my,Malaysia,87,1,Laufey,7gW0r5CkdEUMm42w9XpyZO,https://i.scdn.co/image/ab67616100005174c751deb23ed62e7cadfb669a
2026-02-05,my,Malaysia,88,6,Slam,6ZK1l84rj8SLSn2tXVgCsf,https://i.scdn.co/image/ab67616100005174d4a736393d6142fcf101bd8d
2026-02-05,my,Malaysia,89,21,Cakra Khan,6pZzHAdfBLIEkQVRUhB8ps,https://i.scdn.co/image/ab676161000051749d28fe470bfd0442d9fc978e
2026-02-05,my,Malaysia,90,–,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,https://i.scdn.co/image/ab676161000051744104fbd80f1f795728abbd59
2026-02-05,my,Malaysia,91,15,Wings,7c5278WShlxTk3vS9XoTf8,https://i.scdn.co/image/ab67616d00001e02e3b47e1f7305cb023abe301a
2026-02-05,my,Malaysia,92,13,Harry Styles,6KImCVD70vtIoJWnq6nGn3,https://i.scdn.co/image/ab67616100005174e309f8c3056a59f20d0968ca
2026-02-05,my,Malaysia,93,3,Fourtwnty,46cVq2dwPgzPE3X1VR9TMj,https://i.scdn.co/image/ab67616100005174d56a4e114e63de49e1458707
2026-02-05,my,Malaysia,94,7,Exists,1ibFtPHzpqHJKA0PdAC8TH,https://i.scdn.co/image/ab67616100005174ff1e575ce21d2247320c67e1
2026-02-05,my,Malaysia,95,97,Danny Koo,6wV3VcxKYg6ynYZOdjbwL9,https://i.scdn.co/image/ab676161000051742f4d92f9a4465d5657e60bf4
2026-02-05,my,Malaysia,96,11,EJAE,0RMJOzHDhAKY1o2j0W0vxY,https://i.scdn.co/image/ab67616100005174126261d917be27ceaf9046e3
2026-02-05,my,Malaysia,97,5,Gracie Abrams,4tuJ0bMpJh08umKkEXKUI5,https://i.scdn.co/image/ab6761610000517418e3675ebfda9c29cfb2b57e
2026-02-05,my,Malaysia,98,16,Fiq7,1qTtRgrpqIXPRJnmc8QlMR,https://i.scdn.co/image/ab676161000051746d05d3ad1496497fef220cce
2026-02-05,my,Malaysia,99,6,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,https://i.scdn.co/image/ab676161000051749c00ad0308287b38b8fdabc2
2026-02-05,my,Malaysia,100,2,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,https://i.scdn.co/image/ab67616100005174df0b5ac84376a0a4b2166816
2026-02-05,my,Malaysia,101,18,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,https://i.scdn.co/image/ab676161000051744567279fac84a0375c3d819b
2026-02-05,my,Malaysia,102,–,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,https://i.scdn.co/image/ab67616100005174d519a7e349541cba8f85e965
2026-02-05,my,Malaysia,103,2,Anuar Zain,4jseSNWUg2haVIdUZS8R1a,https://i.scdn.co/image/ab67616d00001e0223b3f8b76e40cb847fe94304
2026-02-05,my,Malaysia,104,15,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,https://i.scdn.co/image/ab67616100005174913ab85302df0ddfb77131e9
2026-02-05,my,Malaysia,105,10,Tyla,3SozjO3Lat463tQICI9LcE,https://i.scdn.co/image/ab6761610000517469719e4164b893213a525d25
2026-02-05,my,Malaysia,106,5,aespa,6YVMFz59CuY7ngCxTxjpxE,https://i.scdn.co/image/ab67616100005174053bbb910dda6d4ab0618b8b
2026-02-05,my,Malaysia,107,–,Sia,5WUlDfRSoLAfcVSX1WnrxN,https://i.scdn.co/image/ab67616100005174cc1806f0a2f6c9e449de9d3c
2026-02-05,my,Malaysia,108,43,3P,3NSGCBkfj6hEhXQhytRg4D,https://i.scdn.co/image/ab67616100005174a91c077deda72a322327855f
2026-02-05,my,Malaysia,109,18,CORTIS,1ebt9HnXdyYA6KgLXr1n4P,https://i.scdn.co/image/ab67616100005174267afab76836557af2bd37c8
2026-02-05,my,Malaysia,110,2,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,https://i.scdn.co/image/ab676161000051740c68f6c95232e716f0abee8d
2026-02-05,my,Malaysia,111,18,Armada,6H857CtcaYMSxOB4jvSIZf,https://i.scdn.co/image/ab67616100005174e10ac63eab57635741b31eb9
2026-02-05,my,Malaysia,112,16,GIVĒON,4fxd5Ee7UefO4CUXgwJ7IP,https://i.scdn.co/image/ab67616100005174e357870455bc56f7ef4147f8
2026-02-05,my,Malaysia,113,13,Andmesh,6IDsZZ4IHgs9VblBgQQSmt,https://i.scdn.co/image/ab67616100005174f89ddd2d4c1723297636f4ff
2026-02-05,my,Malaysia,114,2,Ukays,7y3tizrdDAAfh7BWCYLXcI,https://i.scdn.co/image/ab67616d00001e02640c578aeffcfe00cb436d7f
2026-02-05,my,Malaysia,115,32,Reedzwann,4w9Ukwue8Yj5zmMGPd1jok,https://i.scdn.co/image/ab676161000051741eb76cdb6b10d943d69b7a87
2026-02-05,my,Malaysia,116,2,JJ Lin,7Dx7RhX0mFuXhCOUgB01uM,https://i.scdn.co/image/ab67616100005174181b3f24c2a457e7fa3edb59
2026-02-05,my,Malaysia,117,4,dia,6WgjNWwGACXaBy7NZripBu,https://i.scdn.co/image/ab676161000051740ac4a3c55b333dbee6abe24d
2026-02-05,my,Malaysia,118,6,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,https://i.scdn.co/image/ab6761610000517441f3b91c5c5bf6651da98956
2026-02-05,my,Malaysia,119,20,Halsey,26VFTg2z8YR0cCuwLzESi2,https://i.scdn.co/image/ab6761610000517415136101a0f63f0b2800b9dc
2026-02-05,my,Malaysia,120,11,Seventeen,5uUb3J6HqLhBWwzuh84LUZ,https://i.scdn.co/image/ab67616d00001e0285da19c32947b2e5eed82f75
2026-02-05,my,Malaysia,121,17,HUNTR/X,2yNNYQBChuox9A5Ka93BIn,https://i.scdn.co/image/ab67616d00001e026c1334650ced0e28f0b2e13f
2026-02-05,my,Malaysia,122,2,D’MASIV,1hioeMAsVwJ3bvcb9lxBpB,https://i.scdn.co/image/ab67616100005174f8c7decf4f411c26cb8ab3f6
2026-02-05,my,Malaysia,123,15,REI AMI,6U1dV7aL68N7Gb0Naq34V5,https://i.scdn.co/image/ab67616100005174eb39ded0900c3e50e3d7ba68
2026-02-05,my,Malaysia,124,14,Arijit Singh,4YRxDV8wJFPHPTeXepOstw,https://i.scdn.co/image/ab67616100005174adfb0b2df04b77e43b5f7375
2026-02-05,my,Malaysia,125,16,AUDREY NUNA,0Wwji82sLA0Hcvtuak3omb,https://i.scdn.co/image/ab67616100005174ebb65b7285befc7aa0b0cf14
2026-02-05,my,Malaysia,126,1,Post Malone,246dkjvS1zLTtiykXe5h60,https://i.scdn.co/image/ab67616100005174e17c0aa1714a03d62b5ce4e0
2026-02-05,my,Malaysia,127,12,Hazama,5jKjGIfQbctItoit4X95XI,https://i.scdn.co/image/ab67616100005174da4ec7b86259e2c43f55bbd5
2026-02-05,my,Malaysia,128,25,Silet Open Up,5naPJsWUJ6y22yKXA6dX36,https://i.scdn.co/image/ab676161000051746bcd11b0e5dff9ffc4eeb947
2026-02-05,my,Malaysia,129,71,Kerispatih,73OtDyghUEJ9QfGtu1pkaJ,https://i.scdn.co/image/ab6761610000517428ce4a28eaaf8324f80a9371
2026-02-05,my,Malaysia,130,20,LANY,49tQo2QULno7gxHutgccqF,https://i.scdn.co/image/ab676161000051748218332656745840f9ed0a50
2026-02-05,my,Malaysia,131,12,ST12,09toGEEhpusLyZ6Nk9AmRf,https://i.scdn.co/image/ab67616d00001e02638c7c6bc078a923a14cdb85
2026-02-05,my,Malaysia,132,–,TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,https://i.scdn.co/image/ab6761610000517454fc4bff90d96d3ef0179e62
2026-02-05,my,Malaysia,133,3,Feby Putri,66NmU5epI0ONGmdCRbLpmW,https://i.scdn.co/image/ab6761610000517465ea942b970be4593418461f
2026-02-05,my,Malaysia,134,40,G-DRAGON,30b9WulBM8sFuBo17nNq9c,https://i.scdn.co/image/ab67616100005174783a6a578e8eb992bfd74765
2026-02-05,my,Malaysia,135,5,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,https://i.scdn.co/image/ab6761610000517476470faf6330235edbcb90a9
2026-02-05,my,Malaysia,136,10,Djo,5p9HO3XC5P3BLxJs5Mtrhm,https://i.scdn.co/image/ab676161000051744113d395582d3667b7978430
2026-02-05,my,Malaysia,137,10,Rizky Febian,28DdkLhrzQNizZ0ExQpyku,https://i.scdn.co/image/ab6761610000517468288223723b5d7e6b0abbfe
2026-02-05,my,Malaysia,138,2,Eminem,7dGJo4pcD2V6oG8kP0tJRR,https://i.scdn.co/image/ab67616100005174a00b11c129b27a88fc72f36b
2026-02-05,my,Malaysia,139,7,Search,4LADVWbGgajvchOHelqZv2,https://i.scdn.co/image/ab676161000051746d2a8385532c31078360e5b9
2026-02-05,my,Malaysia,140,5,ALYPH,3qeuv2ijwaAcbX3KVMJfuj,https://i.scdn.co/image/ab676161000051740b358750a890b5b262e20196
2026-02-05,my,Malaysia,141,24,Harris Jayaraj,29aw5YCdIw2FEXYyAJZI8l,https://i.scdn.co/image/ab676161000051741263a7722e01be16b21ab944
2026-02-05,my,Malaysia,142,8,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,https://i.scdn.co/image/ab676161000051744c2b62d4748524454a6f99b0
2026-02-05,my,Malaysia,143,7,Malcolm Todd,7eKkW1zo5uzW8kUntiiBvz,https://i.scdn.co/image/ab676161000051749f6f7c2d12975d2a4b3a0fd8
2026-02-05,my,Malaysia,144,47,Fabio Asher,6FTLayBxjkQeanFdUusk1I,https://i.scdn.co/image/ab67616100005174a93966ec214f99921445386a
2026-02-05,my,Malaysia,145,8,Rombongan Bodonk Koplo,4lMaxyOo5D7cOWzv2wiRZs,https://i.scdn.co/image/ab6761610000517420ca1bfde697b09680fd7347
2026-02-05,my,Malaysia,146,4,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,https://i.scdn.co/image/ab67616100005174f150017ca69c8793503c2d4f
2026-02-05,my,Malaysia,147,26,ZAYN,5ZsFI1h6hIdQRw2ti0hz81,https://i.scdn.co/image/ab67616100005174830845d2fa6c5c7874176951
2026-02-05,my,Malaysia,148,17,MASDO,2r1WoyhX1FSc7AmcF8rkoO,https://i.scdn.co/image/ab676161000051747f4f1d75a9819eb756b85382
2026-02-05,my,Malaysia,149,10,d4vd,5y8tKLUfMvliMe8IKamR32,https://i.scdn.co/image/ab676161000051747dad3e7c38bc881e6d2ae432
2026-02-05,my,Malaysia,150,9,LAUV,5JZ7CnR6gTvEMKX4g70Amv,https://i.scdn.co/image/ab676161000051749dde640a32d379dd5869fe4e
2026-02-05,my,Malaysia,151,3,Naim Daniel,5PCDJjJ5dx6Py83CvfvRIO,https://i.scdn.co/image/ab676161000051741ab8cb22799a0f6aa6d9791b
2026-02-05,my,Malaysia,152,29,Sam Smith,2wY79sveU1sp5g7SokKOiI,https://i.scdn.co/image/ab676161000051740e64fb94acbb752960c823e9
2026-02-05,my,Malaysia,153,20,Lyodra,6Sv2jkzH9sWQjwghW5ArMG,https://i.scdn.co/image/ab676161000051748a3037f177ab9b5b306cdb89
2026-02-05,my,Malaysia,154,10,Khalid,6LuN9FCkKOj5PcnpouEgny,https://i.scdn.co/image/ab676161000051748f77c3eddc1869e9542b04bc
2026-02-05,my,Malaysia,155,20,Raim Laode,5LcNPa8f8bRmZqELgoRFkN,https://i.scdn.co/image/ab67616100005174f0835eb9adc7cee5169194d0
2026-02-05,my,Malaysia,156,1,IamNeeta,6g7i9qhTwxhEuxNUhU1mCg,https://i.scdn.co/image/ab67616d00001e02bf756658c87ef23a4b1579cf
2026-02-05,my,Malaysia,157,14,Ungu,4HHdjvdn30koo54zQ6QeF5,https://i.scdn.co/image/ab67616100005174c50b47762637e0cadef83be6
